ID,D_ID,U_ID,Speaker,Utterance,Emotion,Label
1619,121,6,Phoebe,You’re right! You’re right. Don’t say it.,sadness,0
1620,121,7,David,I-I do though.,sadness,0
1621,121,8,Phoebe,I do too.,sadness,0
1622,121,9,David,Bye Phoebe.,neutral,0
1623,121,10,Phoebe,"Okay, now’s not the time Joey. All right? You can yell at me tomorrow.",sadness,0
1624,122,0,Rachel,Ohhh!,surprise,0
1625,122,1,Ross,Why are we in bed together?,surprise,1
1626,122,2,Rachel,I don’t know. Do-do you have any clothes on?,neutral,1
1627,122,3,Ross,Yeah.,neutral,0
1628,122,4,Rachel,Really?!,surprise,0
1629,122,5,Ross,No!,neutral,0
1630,122,6,Ross,"But we-we didn’t have…sex-uh, did we?",fear,0
1631,122,7,Ross,"I mean, I don’t remember much about last night, it was such a blur.",neutral,0
1632,122,8,Rachel,Oh! I remember laughing! I laughed a lot.,joy,0
1633,122,9,Ross,And we didn’t have sex.,neutral,0
1634,122,10,Rachel,"Ohh, I mean, we were really drunk. I’m just glad we didn’t do anything stupid.",neutral,0
1635,122,11,Ross,Tell me about it.,neutral,0
1636,123,0,Rachel,"Hey, Mon, if you were hoping to sleep with Joshua the first time tonight, which one of these would you want to be wearing.",neutral,1
1637,123,1,Monica,Y’know what? It,neutral,0
1638,123,2,Rachel,Sorry.,neutral,0
1639,123,3,Rachel,I’m so exited!,joy,0
1640,123,4,Rachel,I’ve been waiting for this for months!,joy,0
1641,123,5,Rachel,I got my hair coloured!,joy,0
1642,123,6,Rachel,I got new sheets!,joy,0
1643,123,7,Rachel,I’m making him a,joy,0
1644,123,8,Rachel,What am I making him by the way?,neutral,1
1645,123,9,Monica,"Well, you’re making him a frieze salad with goat cheese and pine nuts, wild nuts, wild rice, roast asparagus, and salmon au croup.",neutral,0
1646,123,10,Rachel,I thought I was making him filet mignon?,surprise,1
1647,123,11,Monica,"Yeah, you were, but you decided to make salmon because you had some left over at the restaurant.",neutral,0
1648,123,12,Monica,"And then you realised if you  bitched about it, then you  would stop cooking, and you  would have to make your famous baked potato and Diet Coke.",anger,1
1649,123,13,Rachel,"Wow, I really get crabby when I cook.",surprise,1
1650,124,0,Hypnosis Tape,You are falling fast asleep.,neutral,0
1651,124,1,Hypnosis Tape,Deeper.,neutral,0
1652,124,2,Hypnosis Tape,Deeper.,neutral,0
1653,124,3,Hypnosis Tape,Deeper.,neutral,0
1654,124,4,Hypnosis Tape,You are now completely asleep.,neutral,0
1655,124,5,Hypnosis Tape,You don’t need to smoke.,neutral,0
1656,124,6,Hypnosis Tape,Cigarettes don’t control you.,neutral,0
1657,124,7,Hypnosis Tape,"You are a strong, confident woman, who does not need to smoke.",neutral,1
1658,124,8,Hypnosis Tape,"A strong, confident woman.",neutral,1
1659,125,0,Phoebe,So how are things going with Paul?,neutral,0
1660,125,1,Rachel,Good.,joy,0
1661,125,2,Rachel,"Although y’know, he-he’s a private guy.",neutral,0
1662,125,3,Rachel,"Y’know, I wish I could get him to open up a little bit, share some feelings.",sadness,0
1663,125,4,Phoebe,That’s easy! You just have to think of him as a-as a jar of pickles that won’t open.,neutral,1
1664,125,5,Rachel,So what are you saying.  I should run him under hot water and bang his head against a table?,surprise,0
1665,125,6,Phoebe,No that’s what you do when you want to get the truth out of someone.,neutral,1
1666,125,7,Paul,Hi honey.,neutral,0
1667,125,8,Rachel,Hi!,joy,0
1668,126,0,Gunther,Remind me to review with you which pot is decaf and which is regular.,neutral,1
1669,126,1,Rachel,Can’t I just look at the handles on them?,neutral,0
1670,126,2,Gunther,You would think.,neutral,1
1671,126,3,Rachel,"Okay, fine.",neutral,0
1672,126,4,Rachel,"Gunther, y'know what, I am a terrible waitress, do you know why I’m a terrible waitress?",anger,0
1673,126,5,Rachel,"Because, I don’t care.",neutral,0
1674,126,6,Rachel,I don’t care.,neutral,0
1675,126,7,Rachel,"I don’t care which pot is regular and which pot is decaf, I don’t care where the tray spot is, I just don’t care, this is not what I want to do.",anger,0
1676,126,8,Rachel,So I don’t think I should do it anymore.,sadness,0
1677,126,9,Rachel,I’m gonna give you my weeks notice.,sadness,0
1678,126,10,Gunther,What?!,surprise,0
1679,126,11,Rachel,"Gunther, I quit.",sadness,0
1680,126,12,Chandler,Does this mean we’re gonna have to start paying for coffee?,surprise,1
1681,127,0,Rachel,"Ohh, I mean it’s just so realistic!",joy,0
1682,127,1,Joey,"I know.  Yeah, his name is Pat.",neutral,0
1683,127,2,Rachel,Pat the dog. Oh! Oh! I get it!!,joy,1
1684,127,3,Joey,"Do you uh, do you—ready for a refill?",neutral,0
1685,127,4,Rachel,"Oh, I probably shouldn’t—so I will!  Oh! Wow! It’s like it’s raining!",surprise,1
1686,127,5,Joey,"Pretty cool, huh?",joy,0
1687,127,6,Joey,"But if you’re thinking you can put a fish in there and it wouldn’t get sucked up into the mechanism, well you’d be wrong.",neutral,1
1688,127,7,Rachel,"Umm, can I use your bathroom?",neutral,0
1689,127,8,Joey,"It’s uh, right through there.",neutral,0
1690,127,9,Rachel,"Okay.  God y’know, if someone told me a week ago that I would be peeing in Joey Tribbiani’s apartment",joy,0
1691,127,10,Joey,"Yeah, life’s pretty great isn’t it?",joy,1
1692,128,0,Joey,"You know, I think I was sixteen.",neutral,0
1693,128,1,Monica,"Please, just a little bit off the back.",neutral,0
1694,128,2,Phoebe,"I'm still on ""no.""",neutral,0
1695,128,3,Rachel,"Uh, morning. Do you guys think you could close your eyes for just a sec?",neutral,0
1696,128,4,Joey,"No-no-no-no-no,  I'm not fallin' for that again.",anger,1
1697,128,5,Phoebe,What's goin' on?,neutral,0
1698,128,6,Rachel,"Well, I sorta did a stupid thing last night.",neutral,0
1699,128,7,Chandler,What stupid thing did you do?,neutral,0
1700,128,8,Phoebe,Ewww!,disgust,1
1701,129,0,Chandler,I know.,neutral,0
1702,129,1,Chandler,"See, yes.",neutral,0
1703,129,2,Chandler,"That’s Yasmine Bleeth, she’s a completely different kind of chick.",neutral,0
1704,129,3,Chandler,I love you both.,neutral,1
1705,129,4,Chandler,But in very different ways.,neutral,1
1706,129,5,Joey,Hey!,surprise,0
1707,129,6,Chandler,Hey!,surprise,0
1708,129,7,Chandler,"I did! But the store wouldn’t take her back! So then I took her to the shelter, and you know what I found out?",anger,0
1709,129,8,Chandler,"If they can’t find a home for her, they kill her! And I’m not gonna let that happen to little Yasmine!",anger,0
1710,129,9,Joey,"Okay, good, good, good, ‘cause, good, ‘cause I was kinda having second thoughts too.",fear,0
1711,129,10,Chandler,Okay. And it’s not just chicks y'know? It’s all kinds of other animals!,disgust,0
1712,129,11,Joey,"That’s horrible! Well, you did the right thing man.",disgust,0
1713,129,12,Chandler,"Thanks, I’m glad you see it that way.",joy,0
1714,129,13,Chandler,"Ohhh-hoo, funny story!",joy,0
1715,130,0,Rachel,"So Chandler, have you heard about Monica's secret boyfriend?",neutral,0
1716,130,1,Chandler,"Uhh, yeah. She uh, she uh, she uh might've mentioned him.",neutral,1
1717,130,2,Rachel,"So Mon, when are we gonna meet this new secret waiter man?",neutral,0
1718,130,3,Monica,"Ohh, he's really shy. I-I don’t think he's up to meeting everyone yet.",neutral,0
1719,130,4,Chandler,"Yeah, I don't think he's up to meeting everyone yet.",neutral,1
1720,130,5,Rachel,I don’t care! I wanna meet this guy who's the best sex she ever had!,joy,0
1721,130,6,Chandler,Really?! That's what you heard?  You said that?,surprise,1
1722,130,7,Monica,I might've said that.  Why is that funny?,neutral,0
1723,130,8,Chandler,Because I'm very happy for him!  And,joy,1
1724,130,9,Ross,Hi!,sadness,0
1725,131,0,Rachel,Did you get all this stuff for Joey to try and drive me out of the apartment?,anger,0
1726,131,1,Rachel,"Honey, if you wanted to do that, you might as well just gotten him a fish, you know how fish freaked me out!",disgust,1
1727,131,2,Phoebe,Fish!,surprise,1
1728,131,3,Rachel,"It wouldn't have mattered anyway, Phoebe, you and I are, are gonna live together, we're roommates; that's the deal.",neutral,0
1729,131,4,Phoebe,"Yes, but I wanted you to want to live with me, but okay, if you're having so much fun over here",sadness,0
1730,131,5,Rachel,"Oh, it's so much more fun with you.",joy,0
1731,131,6,Phoebe,"We did have fun, didn't we?",joy,0
1732,131,7,Rachel,We did!,joy,0
1733,131,8,Phoebe,"Oh, anyway, they say, if we want, we can see it tonight.",neutral,0
1734,131,9,Rachel,"Oh, I would love to!",joy,0
1735,131,10,Phoebe,"Yay, okay!",joy,0
1736,131,11,Rachel,"Good, good, good, good, good.",joy,0
1737,131,12,Phoebe,"Great, all right, okay, and Monica ask me to make the drumming stop.",neutral,0
1738,131,13,Rachel,Um...  Done!,neutral,1
1739,132,0,Ross,"Okay, it’s coffee.",neutral,0
1740,132,1,Tommy,Ice coffee? Tell me it’s ice coffee!,surprise,1
1741,132,2,Ross,It’s-it’s hot,neutral,0
1742,132,3,Tommy,Hot coffee!!!,surprise,1
1743,132,4,Tommy,You idiot!!,anger,1
1744,132,5,Tommy,"You were gonna spill hot coffee all over me, huh?!!",anger,0
1745,132,6,Tommy,"What are you just some big, dumb, stupid, doofy idiot, with a doofy idiot hairdo, huh?!",anger,1
1746,132,7,Tommy,Huh?,anger,0
1747,132,8,Rachel,What’s your favourite thing about summertime?,neutral,0
1748,132,9,Monica,"Umm, going to the beach. When it stays light real late.",neutral,0
1749,132,10,Rachel,Yeah,neutral,0
1750,132,11,Tommy,Hey!,surprise,0
1751,132,12,Rachel,"Tommyyyy! Say, what’s your favourite thing about summer?",joy,0
1752,132,13,Tommy,"Ooh, I don’t know. Probably the smell of freshly cut grass.",neutral,0
1753,132,14,Chandler,"Ohh, that’s a good one.",joy,0
1754,133,0,Monica,Is it better than the other salmon mousse?,neutral,0
1755,133,1,Joey,It's creamier.,neutral,0
1756,133,2,Monica,"Yeah, well, is that",neutral,0
1757,133,3,Joey,"I don't know. We're talking about whipped fish, Monica. I'm just happy I'm keeping it down, y'know?",disgust,1
1758,133,4,Rachel,My God! What happened to you?,surprise,0
1759,133,5,Chandler,"Eight and a half hours of aptitude tests, intelligence tests, personality tests... and what do I learn?",disgust,0
1760,133,6,Chandler,"""You are ideally suited for a career in data processing for a large multinational corporation.""",anger,1
1761,133,7,Phoebe,That's so great! 'Cause you already know how to do that!,joy,0
1762,133,8,Chandler,"Can you believe it? I mean, don't I seem like somebody who should be doing something really",anger,0
1763,133,9,Rachel,"Oh Chandler, I know, I know... oh, hey! You can see your nipples through this shirt!",sadness,1
1764,133,10,Monica,"Here you go, maybe this'll cheer you up.",joy,0
1765,133,11,Chandler,"Ooh, you know, I had a grape about five hours ago, so I'd better split this with you.",neutral,0
1766,134,0,Gunther,Someone in there?,neutral,0
1767,134,1,Chandler,No. This is just part of a dare devil game that I play called ‘wait until the last moment before I burst and die.’,anger,1
1768,134,2,Chandler,"Jeez, man did you fall.. Hi! So ah, did ya, did-did-did ya fall high?",surprise,0
1769,134,3,Woman,"Someone was in the lady's room, I couldn’t wait. I left the lid up for ya though.",neutral,0
1770,134,4,Chandler,"Y'know what Gunther, go ah, go ahead, I’m-I’m talking to ah, .  This is the part where you say your name.",neutral,1
1771,134,5,Woman,Ginger.,neutral,0
1772,134,6,Chandler,"Ginger. I’m talking to Ginger, so....",neutral,0
1773,134,7,Ginger,Don’t you have to use the bathroom?,neutral,0
1774,134,8,Chandler,"Nope, nope, I’d just ah, I’d rather talk to you.",neutral,0
1775,134,9,Chandler,"Yes, I do.",neutral,0
1776,134,10,Chandler,"Yes, I do have to go to the bathroom.",neutral,1
1777,134,11,Gunther,Someone in here.,neutral,1
1778,135,0,Dina,"I’m going to keep dating him Mother, and there’s nothing you can do about it!",anger,0
1779,135,1,Jessica Lockhart,Oh yes there is!,anger,0
1780,135,2,Dina,What are you going to do? Kill him? Like you did with Charles?!,anger,0
1781,135,3,Jessica Lockhart,"Oh, my baby!",sadness,1
1782,135,4,Joey,That was a great scene! And-and-and that slap looks so real! How do you do that?,surprise,0
1783,135,5,Cecilia,"Oh, just years of experience.",neutral,0
1784,135,6,Dina,Can I get some ice here?!,sadness,0
1785,135,7,Joey,"Oh anyway, I just wanted to say how wonderful I think you are.",joy,0
1786,135,8,Cecilia,You’re not the fan who’s dying are you?,neutral,1
1787,135,9,Joey,"No. No, I’m Joey Tribbiani; we did a scene together yesterday. I-I’m the guy in the coma!",joy,0
1788,135,10,Cecilia,Oh that was a real person?!,surprise,1
1789,135,11,Joey,"An-an-anyway I-I just wanted to say that since I’m getting your brain when you leave the show, I was wondering if there was any tips you can give me",neutral,0
1790,135,12,Cecilia,I-I-I’m leaving the show?,surprise,0
1791,135,13,Joey,I don’t know. Why? Did you hear something?,neutral,1
1792,135,14,Cecilia,Who told you that?,surprise,0
1793,135,15,Joey,"Oh uh, one of the writers.",sadness,0
1794,135,16,Cecilia,Which one? Was it bald or was it tall?,surprise,0
1795,136,0,Phoebe,Feel better?,neutral,0
1796,136,1,Joey,Yeah!,joy,0
1797,136,2,Joey,Much!,joy,0
1798,136,3,Joey,"Listen uh, not that I’m y’know insecure about my manhood or anything y’know, but I think I need to hook up with a woman like right now.",neutral,0
1799,136,4,Phoebe,"Yeah, I understand.",neutral,0
1800,136,5,Joey,Yeah! Okay!  Hey! Hi!,joy,0
1801,136,6,Woman,Hi!,joy,0
1802,136,7,Joey,"Y’know, you look familiar. Do I know you from somewhere?",surprise,0
1803,136,8,Woman,I don’t think so.,neutral,0
1804,136,9,Joey,Oh! Maybe it’s because I’m on television. I’m an actor on,joy,1
1805,136,10,Woman,Wow!,surprise,0
1806,136,11,Joey,Yeah.,neutral,0
1807,136,12,Woman,Really?!,surprise,0
1808,136,13,Waitress,$4.50 please.,neutral,0
1809,136,14,Joey,"Oh, let me get this.    These are for you.",neutral,1
1810,137,0,Chandler,"Alright, alright, alright.",neutral,0
1811,137,1,Chandler,It's been fourteen and a half minutes and you still have not said one word.,anger,0
1812,137,2,Chandler,"Oh God, do something.",anger,0
1813,137,3,Chandler,"Just make contact, smile!",anger,0
1814,137,4,Chandler,There you go!,joy,0
1815,137,5,Chandler,You're definitely scaring here.,neutral,1
1816,137,6,Jill,Would you like to call somebody?,neutral,0
1817,137,7,Chandler,"Yeah, about 300 guys I went to high school with.",neutral,1
1818,138,0,Ross,"Phoebe, she doesn’t know that you sneak out every night, she doesn’t know that you sneak back every morning, and she doesn’t know that you’ve been living with your Grandmother’s for a week now.",neutral,0
1819,138,1,Phoebe,"Okay, well maybe not on those levels.",neutral,1
1820,138,2,Chandler,Hey.,neutral,0
1821,138,3,Ross,Hey.,neutral,0
1822,138,4,Chandler,"I’m never gonna find a roommate, ever.",sadness,0
1823,138,5,Phoebe,"Why, nobody good?",neutral,0
1824,138,6,Chandler,"Well let’s see, there was the guy with the ferrets, that’s plural.",disgust,1
1825,138,7,Chandler,The spitter.,disgust,0
1826,138,8,Chandler,"Oh-ho, and yes, the guy that enjoyed my name so much he felt the need to make a little noise every time he said it.",anger,0
1827,138,9,Chandler,"Nice to meet you, Chandler Bing",neutral,1
1828,138,10,Ross,So how many more do you have tomorrow?,neutral,0
1829,138,11,Chandler,Two.,neutral,0
1830,138,12,Chandler,"This photographer, who seemed really dull.",neutral,0
1831,138,13,Chandler,"And this actor guy, who I’m not sure about, because when he called and I answered the phone ‘Chandler Bing,’ he said ‘Whoa-whoa, short message.’",neutral,1
1832,138,14,Monica,"Ross , foot on the floor or come over no more!",neutral,0
1833,138,15,Ross,"Sure, your dresser is missing but this she notices.",anger,1
1834,138,16,Monica,What?,neutral,0
1835,138,17,Ross,"I have to go. Yeah, Carol should be home by now, soo...",neutral,1
1836,138,18,Chandler,"Umm, how’s it going with you guys?",neutral,0
1837,138,19,Ross,"Oh, better, actually. Y'know I-I-I think I finally figured out why we were having so much trouble lately.",neutral,0
1838,138,20,Phoebe,"Oh, really?",surprise,0
1839,138,21,Ross,"Yeah, y'know how I have you guys, well she doesn’t really have any close friends that are just hers, but last week she meet this woman at the gym, Susan something, and they really hit it off, and I-I-I think it’s gonna make a difference",joy,1
1840,139,0,Joey,"Well, how-how come?",neutral,0
1841,139,1,Tour Guide,That’s just the way it is.,neutral,0
1842,139,2,Joey,That’s crazy.,surprise,0
1843,139,3,Tour Guide,"Maybe it’s crazy in a perfect world, a world without lab coats and blazers, but you not in a perfect world, you in a museum now.",neutral,0
1844,139,4,Tour Guide,"See that scientist in the classes, he and I used to play together all the time in grade school, but now… Peter!",neutral,0
1845,139,5,Tour Guide,"Hey, Peter!",neutral,1
1846,139,6,Tour Guide,It’s me Rhonda!,neutral,0
1847,139,7,Tour Guide,From PS-129!,neutral,0
1848,139,8,Tour Guide,I shared my puddin’ which you man!,anger,0
1849,139,9,Tour Guide,I gave you my,neutral,0
1850,139,10,Joey,I-I think everybody’s pretending they don’t hear you.,neutral,0
1851,139,11,Joey,"Anyway, look, I don’t know about you and your jackets and your separate tables, but Ross is one of my best friends, and if I save him a seat, I’m telling you, he",neutral,0
1852,139,12,Ross,"That’s okay, I’m cool over here. I’ll catch up with you later, Joey.",neutral,1
1853,139,13,Tour Guide,"Op, this is saved.  Gift shop.",neutral,1
1854,140,0,Mr. Kaplan,Eh.,joy,0
1855,140,1,Rachel,"Oh, you got me.",neutral,1
1856,140,2,Mr. Kaplan,"Well, don’t think I haven’t noticed your potential.",neutral,0
1857,140,3,Mr. Kaplan,"Well, I’ve got a project for you that’s a lot more related to fashion.",neutral,0
1858,140,4,Mr. Kaplan,How does that sound?,neutral,0
1859,140,5,Rachel,"Oh, that sounds great.",joy,0
1860,140,6,Mr. Kaplan,"Come on over here, sweetheart.",neutral,0
1861,140,7,Rachel,"Oh thank you so much Mr. Kaplan, thank you so much.",joy,0
1862,141,0,Leslie,"Well, I y'know, I was just, umm, I was just thinking and hoping, that umm, maybe you’d want to get back together?",fear,0
1863,141,1,Phoebe,No. But thanks.,neutral,1
1864,141,2,Leslie,Aw come on Phoebe would you just think about it?,sadness,0
1865,141,3,Phoebe,Okay. No. But thanks.,neutral,1
1866,141,4,Leslie,"Okay, ah, see ya Pheebs.",neutral,0
1867,141,5,Joey,"Wow, that was kinda brutal.",surprise,0
1868,141,6,Phoebe,"Well okay, let this be a lesson to all of you, all right.",neutral,0
1869,141,7,Phoebe,"Once you, once you betray me, I become like the ice woman, y’know.",neutral,1
1870,141,8,Phoebe,"Very cold, hard, unyielding, y'know nothing,",neutral,0
1871,142,0,Chandler,"Oh my God! If you say that one more time,",anger,1
1872,142,1,Ross,Fine!,anger,0
1873,142,2,Ross,Fine!,anger,0
1874,142,3,Ross,"But this break-up was not all my fault, and she, she says here,  “If you accept full responsibility...”  Full responsibility!",anger,0
1875,142,4,Ross,“...I can begin to trust you again.,anger,0
1876,142,5,Ross,Does that seem like something you can do.,anger,0
1877,142,6,Ross,Does it?!,anger,0
1878,142,7,Joey,No?,surprise,1
1879,142,8,Chandler,"Look, Ross, you have what you want, you’re back with Rachel.",neutral,0
1880,142,9,Chandler,If you bring this up now you’re gonna wreck the best thing that even happened to you.,neutral,0
1881,142,10,Ross,"Yeah, I know.",sadness,0
1882,142,11,Ross,"I mean, no, you’re right.",sadness,0
1883,142,12,Ross,Yeah I guess I’ll let it go.,neutral,0
1884,142,13,Ross,But you-you understand how-how hard it is to forget about this.,sadness,0
1885,142,14,Joey,"Sure, it’s hard to forget!",neutral,0
1886,142,15,Joey,But that doesn’t mean you have to talk about it!,neutral,1
1887,142,16,Joey,"A lot of things happened on that trip that we should never,  ever talk about.",neutral,1
1888,142,17,Ross,What the hell happened on that beach?!,surprise,1
1889,142,18,Joey,"It’s between us and the sea, Ross!",neutral,1
1890,143,0,Drew,I didn’t think you were gay. I do now.,joy,1
1891,143,1,Chandler,"See my friend-my friend, Rachel, she wants to be set up.",neutral,0
1892,143,2,Drew,"Ahh, I just got out of a big relationship, I’m not looking for any thing serious.",sadness,0
1893,143,3,Chandler,"Oh, y’know what, that might be okay even if it was just kind of a fling, that might be all right with Rachel.",neutral,0
1894,143,4,Mike,"Whoa-whoa-whoa-whoa! Is this, hot Rachel, that you took to the Christmas party, Rachel?",surprise,0
1895,143,5,Chandler,"Oh, by the way, that is her full name.",neutral,1
1896,143,6,Mike,Oh wow! I’m free for her!,joy,0
1897,143,7,Drew,"Oh, wait a second! I didn’t say I wasn’t free!",surprise,0
1898,143,8,Mike,"Hey, Chandler, why don’t we talk this over at the Ranger game tomorrow?",neutral,0
1899,143,9,Drew,"Hold on, y’know I",neutral,0
1900,143,10,Chandler,"Oh well, that’s uh, a little later than I uh, generally care to stay, but sure!",joy,1
1901,143,11,Mike,"Maybe, before the game we could enjoy some eight year old some small batch Basel Hadens.",neutral,0
1902,143,12,Chandler,"Well, I don’t really know what that is, but",neutral,1
1903,144,0,Ross,"Monica, let's go. Come on now people, woman in labor.",neutral,0
1904,144,1,Chandler,"Hey Ross, look what I've got going here.",neutral,0
1905,144,2,Ross,"Yeah, save it for the cab, okay.",disgust,1
1906,144,3,Ross,What are you doing? We're going to a hospital.,surprise,0
1907,144,4,Rachel,"What, so I can't lokk nice? There might be doctors there.",neutral,0
1908,144,5,Ross,"Joey, get out of the fridge.",anger,0
1909,144,6,Joey,"All right, all right.",anger,0
1910,144,7,Ross,What is that?,surprise,0
1911,144,8,Joey,For the ride.,neutral,0
1912,144,9,Chandler,"Yeah, like in a cab...",neutral,0
1913,144,10,Ross,Save it.,neutral,0
1914,144,11,Chandler,"Okay, hating this.",disgust,0
1915,144,12,Ross,"Monica, come on now. Let's go, baby coming.",neutral,0
1916,144,13,Monica,"I can't belive it, I'm gonna be an aunt. I'm gonna have like a nephew.",joy,1
1917,144,14,Ross,"That's nice. Get out Let's go, come on.",disgust,1
1918,144,15,Joey,"All right, I'm going. I'm going.",anger,0
1919,144,16,Chandler,"Here we go, here we go.",neutral,0
1920,144,17,Rachel,"Rossy, Rossy.",neutral,0
1921,145,0,Chandler,WHAT IS IT?!,anger,0
1922,145,1,Monica,"Okay, I-I d'know, you-you just- you have a quality.",joy,0
1923,145,2,All,Yes. Absolutely. A quality.,neutral,1
1924,145,3,Chandler,"Oh, oh, a quality, good, because I was worried you guys were gonna be vague about this.",neutral,1
1925,145,4,Monica,"Hello? Hello? Oh! Rachel, it's Paolo calling from Rome.",joy,0
1926,145,5,Rachel,Oh my God! Calling from Rome!,surprise,0
1927,145,6,Ross,So he's calling from Rome. I could do that. Just gotta go to Rome.,neutral,1
1928,145,7,Rachel,"Monica, your dad just beeped in, but can you make it quick? Talking to Rome.  I'm talking to Rome.",joy,1
1929,145,8,Monica,"Hey dad, what's up?  Oh God. Ross, it's Nana.",sadness,0
1930,146,0,Chandler,How about Joey... Pepponi?,neutral,0
1931,146,1,Joey,"No, still too ethnic. My agent thinks I should have a name that's more neutral.",neutral,0
1932,146,2,Chandler,Joey... Switzerland?,neutral,1
1933,146,3,Joey,"Plus, y'know, I think it should be Joe.",neutral,0
1934,146,4,Joey,"Y'know, Joey makes me sound like I'm, I dunno, this big.",neutral,0
1935,146,5,Joey,Which I'm not.,neutral,0
1936,146,6,Chandler,Joe...Joe...Joe...Stalin?,neutral,1
1937,146,7,Joey,Stalin...Stalin...do I know that name? It sounds familiar.,neutral,0
1938,146,8,Chandler,"Well, it does not ring a bell with me...",neutral,1
1939,146,9,Joey,"Joe Stalin. Y'know, that's pretty good.",joy,1
1940,146,10,Chandler,Might wanna try Joseph.,neutral,0
1941,146,11,Joey,Joseph Stalin. I think you'd remember that!,joy,1
1942,146,12,Chandler,"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",joy,1
1943,147,0,Ross,Are you kidding?,surprise,0
1944,147,1,Ross,"Okay, look.",neutral,0
1945,147,2,Ross,I-I studied evolution.,joy,0
1946,147,3,Ross,"Remember, evolution?",joy,0
1947,147,4,Ross,Monkey into man?,anger,0
1948,147,5,Ross,"Plus, I’m a doctor, and I had a monkey.",neutral,1
1949,147,6,Ross,I’m Doctor Monkey!,anger,0
1950,147,7,Chandler,I’m not arguing with that.,neutral,1
1951,147,8,Monica,"All right, I’ve heard enough. I’ve made my decision.",neutral,0
1952,147,9,Monica,You are both idiots.,disgust,0
1953,147,10,Monica,"The joke is not funny, and it’s offensive to women, and doctors, and monkeys!",disgust,1
1954,147,11,Monica,"You shouldn’t be arguing over who gets credit, you should be arguing over who gets blamed for inflicting this horrible joke upon the world!",anger,0
1955,147,12,Monica,Now let it go!,anger,0
1956,147,13,Monica,The joke sucks!,anger,0
1957,147,14,Ross,It’s your joke.,neutral,1
1958,147,15,Chandler,Is not.,anger,0
1959,148,0,Phoebe,"Hey everybody, Rachel was so good today. She didn't gossip at all.",joy,0
1960,148,1,Rachel,I didn’t!,joy,0
1961,148,2,Rachel,"Even when I found out…umm, all right, well let's just say I found something out something about someone and let's just say she's gonna keep it.",neutral,1
1962,148,3,Joey,"Hey, Pheebs! Check-check this out.",joy,0
1963,148,4,Phoebe,"Ooh, you nailed the Old Lady!",surprise,0
1964,148,5,Joey,"Yeah listen so, I thought I was getting better, so on my way home today I stopped by this guitar store and",neutral,0
1965,148,6,Phoebe,"Did you, did you",anger,0
1966,148,7,Joey,No.,neutral,0
1967,148,8,Phoebe,Give me your hands.  Strings. Gimme it!  Pick. Do you want to learn to play guitar?,anger,1
1968,148,9,Joey,Yes!,joy,0
1969,148,10,Phoebe,Then don't touch one!!,anger,0
1970,149,0,Joey,Really? You'd-you'd do that for me?!,surprise,0
1971,149,1,Ross,Yeah!,joy,0
1972,149,2,Joey,Thanks!,joy,0
1973,149,3,Ross,"All right, we'll start off slow. The only thing you have to do tonight is come up with the name of your main character.",neutral,0
1974,149,4,Joey,Done!,joy,0
1975,149,5,Ross,And it can't be Joey.,neutral,0
1976,149,6,Joey,It's not.,neutral,0
1977,149,7,Ross,Or Joseph.,neutral,1
1978,149,8,Joey,Oh.,neutral,0
1979,150,0,Pete,Hi!,neutral,0
1980,150,1,Monica,"Hi! Hey, Pete you’re back! Hey, check this out.",joy,0
1981,150,2,Pete,Wow! Skates!,joy,0
1982,150,3,Monica,Wow! You’re a lot sturdier that Chandler. He crumpled like a piece of paper. So how was you’re trip?,surprise,1
1983,150,4,Pete,Well...,neutral,0
1984,150,5,Monica,"Oh, what’d ya bring me?!",joy,0
1985,150,6,Monica,"Awww, hotel toiletries from Japan.",joy,1
1986,150,7,Monica,"Oh, these are gonna go in my permanent collection.",joy,0
1987,150,8,Monica,You want some coffee?,neutral,0
1988,150,9,Pete,"Yeah, sure, that’d be great.",neutral,0
1989,150,10,Monica,Regular or decaf?,neutral,0
1990,150,11,Pete,"Ah, which ever is closest.",neutral,0
1991,150,12,Monica,Okay.,neutral,0
1992,150,13,Pete,So ask me what I did today.,neutral,0
1993,150,14,Monica,So what did you do today Pete?,neutral,0
1994,150,15,Pete,I bought a restaurant and I would like you to be the head chef.,joy,0
1995,150,16,Monica,What?! Oh.,surprise,1
1996,151,0,Ross,Hi.,neutral,0
1997,151,1,Joey,Hey.,neutral,0
1998,151,2,Joey,Where've you been?,neutral,0
1999,151,3,Ross,At the vet.,neutral,0
2000,151,4,Chandler,"She's not gonna make you wear one of those big plastic cones, is she?",fear,1
2001,151,5,Ross,She says Marcel's humping thing's not a phase. Apparently he's reached sexual maturity.,sadness,0
2002,151,6,Joey,Hey! He beat ya.,joy,1
2003,151,7,Ross,"She says as time goes on, he's gonna start getting agressive and violent.",sadness,0
2004,151,8,Chandler,So what does this mean?,neutral,0
2005,151,9,Ross,I'm gonna have to give him up.,sadness,0
2006,152,0,Ross,May I come in?,neutral,0
2007,152,1,Rachel,"Uh, yeah, if you want too.",neutral,0
2008,152,2,Ross,Do,neutral,0
2009,152,3,Rachel,"Yeah, sure?",neutral,0
2010,152,4,Ross,So do I.,neutral,0
